name,url,categories,website,phone,address
Taylor Sales and Service,https://internationalfrozenyogurt.com/suppliers/taylor-sales-and-service/,Frozen yogurt machines,http://www.taylorsalesandservice.com,(800) 258-2956,"5871 Old Leeds Road,Birmingham,AL 35210,US"
Taylor Ultimate Services,https://internationalfrozenyogurt.com/suppliers/taylor-ultimate-services/,Frozen yogurt machines,http://www.taylorus.com/,(954) 217-9100,"1780 North Commerce Parkway,Weston,FL 33326,US"
TCBY,https://internationalfrozenyogurt.com/suppliers/tcby/,Franchises,http://franchise.tcby.com/,(800) 348-6311,"2855 East Cottonwood Parkway, Ste. 400,Salt Lake City,UT 84121,US"
Technologic UK,https://internationalfrozenyogurt.com/suppliers/technologic-uk/,Restaurant equipment,http://www.t-uk.co.uk/,,"Unit 1,,Farnborough Business Centre,,Eelmoor Road, Farnborough,,Hampshire GU14 7XA, UK"
TFG Baton Rouge,https://internationalfrozenyogurt.com/suppliers/tfg-baton-rouge/,Frozen yogurt machines,http://tfgbatonrouge.com/,(800) 831-0136,"105 Business Park Ave., Suite B,Denham Springs,LA 70726,US"
TFG Memphis,https://internationalfrozenyogurt.com/suppliers/tfg-memphis/,Frozen yogurt machines,http://tfgmemphis.com/,(800) 624-6833,"5542 East Raines Road, Suite 101,Memphis,TN 38115,US"
"TFG, LLC.",https://internationalfrozenyogurt.com/suppliers/tfg-llc/,Frozen yogurt machines,http://tfgroupllc.com/,(504) 301-2505,"4633 Sanford Street,Metairie,LA 70006,US"
TFI Canada,https://internationalfrozenyogurt.com/suppliers/tfi-canada/,"Frozen yogurt machines,Restaurant equipment",http://www.tficanada.com/,(905)-790-2211,"52 Armthorpe Rd.,Brampton, Ontario,L6T M54,Canada"
TFI Food Equipment,https://internationalfrozenyogurt.com/suppliers/tfi-food-equipment/,"Frozen yogurt machines,Restaurant equipment",http://www.tficanada.com/,(905) 790-2211,"52 Armthorpe Rd.,Brampton, ON L6T 5M4,Canada"
Thermodyne,https://internationalfrozenyogurt.com/suppliers/thermodyne/,Frozen yogurt machines,http://www.thermodyne-inc.com/,(800) 538-4376,"10014 Old Lincoln Trail,Fairview Heights,IL 62208,US"
TigerChef,https://internationalfrozenyogurt.com/suppliers/tigerchef/,Restaurant equipment,http://www.tigerchef.com/,(877) 928-4437,"27 Chestnut St.,Suffern,NY 10901,US"
Tipton Equipment,https://internationalfrozenyogurt.com/suppliers/tipton-equipment/,Frozen yogurt machines,http://tiptonequipment.com/,(501) 764-0300,"828 North Creek Drive, Suite 101,Conway,AR 72302,US"
Toast Inc.,https://internationalfrozenyogurt.com/suppliers/toast-inc/,Point of sale systems,http://pos.toasttab.com/,(617) 297-1005,"401 Park Drive, St. 801,Boston, MA 02215,US"
Toft Dairy,https://internationalfrozenyogurt.com/suppliers/toft-dairy/,Frozen yogurt mix,http://toftdairy.com/,(419) 625-4376,"3717 Venice Rd.,,Sandusky, OH 44870,US"
Tova Industries,https://internationalfrozenyogurt.com/suppliers/tova-industries/,Frozen yogurt mix,http://www.tovaindustries.com/,(888) 532-8682,"PO Box 24410,Louisville, KY 40224,US"
TPC Food Service,https://internationalfrozenyogurt.com/suppliers/tpc-food-service/,Frozen yogurt mix,http://www.tpcfoodservice.com/,(800) 342-0477,"P.O.Box 129,265 Sixth Ave.,Tiffin, OH 44883,US"
TR Toppers,https://internationalfrozenyogurt.com/suppliers/tr-toppers/,Toppings & ingredients,http://www.trtoppers.com/,(800) 748-4635,"320 Fairchild,Pueblo,CO 81001,US"
Trade Supplies,https://internationalfrozenyogurt.com/suppliers/trade-supplies/,Packaging,http://tradesuppliesinc.com/,(800) 464-4504,"5625 E. Firestone Blvd.,South Gate, CA 90280,US"
Treecycle,https://internationalfrozenyogurt.com/suppliers/treecycle/,Packaging,http://www.treecycle.com/,(406) 550-3116,"16738 SW Glen Eagle Dr. #48,Sherwood, OR  97140,US"
Tri-Star Packaging,https://internationalfrozenyogurt.com/suppliers/tri-star-packaging/,Packaging,http://www.tri-star.co.uk/,020 8443 9100,"Unit 4 The Arena,,Mollison Avenue,,Enfield, Middlesex,EN3 7NL,UK"
Tribest Professional,https://internationalfrozenyogurt.com/suppliers/presidential-foodservice-equipment-supplies/,"Frozen yogurt machines,Packaging,Restaurant equipment",http://tribest.com/,(714) 879- 7150 ext. 107,"1143 N. Patt Street,Anaheim, CA 92801,US"
True Manufacturing,https://internationalfrozenyogurt.com/suppliers/true-manufacturing/,Restaurant equipment,http://www.truemfg.com/,(636) 240-2400,"2001 East Terra Lane	O'Fallon	MO	63366,US"
TSBL Distributing,https://internationalfrozenyogurt.com/suppliers/tsbl-distributing/,Frozen yogurt machines,http://www.tsbldistributing.com,(800) 777-2520,"1475 Commerce Dr.,Mendota Heights, MN 55120,US"
Tundra Restaurant Supply,https://internationalfrozenyogurt.com/suppliers/tundra-restaurant-supply/,"Frozen yogurt machines,Packaging,Restaurant equipment",http://www.etundra.com/,(888) 388-6372,"3825 Walnut St., Unit E,Boulder, CO 80301,US"
Turbo Air,https://internationalfrozenyogurt.com/suppliers/turbo-air/,Restaurant equipment,http://www.turboairinc.com/,(800) 627-0032,"4184 E. Conant St.,Long Beach	CA	90808,US"
U-Swirl International,https://internationalfrozenyogurt.com/suppliers/u-swirl-international/,Franchises,http://www.u-swirl.com,(702) 586-8700,"1175 American Pacific Suite C,Henderson,NV 89074,US"
Umix Frozen Yogurt,https://internationalfrozenyogurt.com/suppliers/umix-frozen-yogurt/,Franchises,http://www.umixyogurt.com/,,"1805 Ruben Torres Blvd.,Brownsville, TX 78521,US"
UP Solution,https://internationalfrozenyogurt.com/suppliers/up-solution/,Point of sale systems,http://www.upsolution.com,201-881-7257,"255 Route 17 South, Hackensack, NJ 07601"
Upstate Farms,https://internationalfrozenyogurt.com/suppliers/upstate-farms/,,http://www.upstatefarmsfs.com ,(716) 892-3156,"25 Anderson Rd.,Buffalo	NY	14225,US"
US Equipment Co.,https://internationalfrozenyogurt.com/suppliers/us-equipment-co/,Frozen yogurt machines,http://usequipmentcompany.com/,(417) 725-5645,"1102 Eaglecrest,Nixa, Mo 65714,US"
Used Vending,https://internationalfrozenyogurt.com/suppliers/used-vending/,Frozen yogurt machines,http://www.usedvending.com/,(601) 749-8424,"PO Box 321,Carriere, MS  39426,US"
Usmoothie,https://internationalfrozenyogurt.com/suppliers/usmoothie/,"Frozen yogurt machines,Frozen yogurt mix,Packaging,Toppings & ingredients",http://www.usmoothie.com,,"Frampton Cottage, Pankridge St.,Crondall,Surrey GU10 5QU,UK"
VCS India Pvt. Ltd.,https://internationalfrozenyogurt.com/suppliers/vcs-india-pvt-ltd/,Frozen yogurt machines,http://www.indiamart.com/,(91)-(79)-25893038,"No. 96/7, Behind Shiv Estate, Near Ravirandal Society, Near Jasodanagar Cross Road, N. H. No. 8, C. T. M.,Ahmedabad,Gujarat 380 026,India"
Vegan Foodservice,https://internationalfrozenyogurt.com/suppliers/vegan-foodservice/,Frozen yogurt mix,http://veganfoodservice.com/,(925) 667-0651,"California,United States"
Vegware,https://internationalfrozenyogurt.com/suppliers/vegware/,Packaging,http://www.vegware.com/,44 (0) 330 223 0400,"Canalside House,43-45 Polwarth Crescent,Edinburgh,EH11 1HS,UK"
Vela POS,https://internationalfrozenyogurt.com/suppliers/vela-pos/,Point of sale systems,http://www.velapos.com/,(704) 326-2117,"919 South McDowell Street,Charlotte,NC 28204,US"
ViewTouch,https://internationalfrozenyogurt.com/suppliers/viewtouch/,Point of sale systems,http://www.viewtouch.com,(541) 485-9235,"2842 Wingate St.,Eugene,OR 97408,US"
Villa Dolce Gelato,https://internationalfrozenyogurt.com/suppliers/villa-dolce-gelato/,"Frozen yogurt mix,Packaging",http://www.villadolcegelato.com/,(866) 705-5600,"16745 Saticoy Street, Suite 112A,Van Nuys,CA 91406,US"
Vivacqua Suisse,https://internationalfrozenyogurt.com/suppliers/vivacqua-suisse/,Frozen yogurt machines,http://vivacqua.ch/,+ 41 22 797 00 90,"Route des Genevrés 51,1784 Courtepin, Fribourg,Switzerland"
Vivonet Canada,https://internationalfrozenyogurt.com/suppliers/vivonet-canada/,Point of sale systems,http://www.vivonet.com/,(866) 512-2033,"8651 Eastlake Dr. 2nd Floor,Burnaby,BC V5A 4T7,Canada"
Vivonet USA,https://internationalfrozenyogurt.com/suppliers/vivonet-usa/,Point of sale systems,http://www.vivonet.com/,(866) 512-2033,"1225 E. Sunset Drive, Suite 145, PMB 433,Bellingham,WA 98226,US"
Vortex Restaurant Equipment,https://internationalfrozenyogurt.com/suppliers/vortex-restaurant-equipment/,Restaurant equipment,http://www.vortexrestaurantequipment.ca/,(604) 569-7710,"763 Terminal Ave, Vancouver, BC,Canada"
Wakaberry Holdings,https://internationalfrozenyogurt.com/suppliers/wakaberry-holdings/,Franchises,http://www.wakaberry.co.za/,,"Office 2A, 1st Floor, Glenashley Views, 36 Newport Ave,Glenashley,4051,South Africa"
Ward’s Ice Cream,https://internationalfrozenyogurt.com/suppliers/wards-ice-cream/,"Frozen yogurt mix,Toppings & ingredients",http://www.wardsicecreamonline.com/,(973) 595-8100,"93 Sherwood Ave.,Paterson,NJ 07502,US"
Wards Ice Cream,https://internationalfrozenyogurt.com/suppliers/wards-ice-cream-2/,Frozen yogurt mix,http://www.wardsicecreamonline.com/,(800) 395-8100,"93 Sherwood Ave.,,Paterson, NJ 07502,US"
Wasserstrom Restaurant Supply,https://internationalfrozenyogurt.com/suppliers/wasserstrom-restaurant-supply/,Restaurant equipment,http://www.wasserstrom.com,(866) 634-8927,"2777 Silver Drive,Columbus,OH 43211,US"
WEBstaurant Store,https://internationalfrozenyogurt.com/suppliers/webstaurant-store/,"Packaging,Restaurant equipment",http://www.webstaurantstore.com,(717) 392-7472,"2205 Old Phladelphia Pike,Lancaster,PA,US"
Western Freezers,https://internationalfrozenyogurt.com/suppliers/western-freezers/,Frozen yogurt machines,http://www.westernfreezers.com/,(510) 651-2653,"42285 Osgood Rd. Unit F,Fremont,CA 94539,US"
WholeFarm Australia,https://internationalfrozenyogurt.com/suppliers/wholefarm-australia/,Frozen yogurt mix,http://www.wholefarm.com.au/,+61 7 3824 4737,"4 Maxted Ct.,Alex Hills,QLD4161,Australia"
Wicked Spoon Yogurt,https://internationalfrozenyogurt.com/suppliers/wicked-spoon-yogurt/,Franchises,http://wickedspoonyogurt.com,(212) 989-1643,"127 West 24th Street, 6th Floor,New York, NY 10011,US"
Win-EZ/Hospitality Data Systems,https://internationalfrozenyogurt.com/suppliers/win-ezhospitality-data-systems/,Point of sale systems,http://www.win-ez.com/,(941) 355-2437,"7666 15th St E,Sarasota	FL	34243,US"
Worldcentric,https://internationalfrozenyogurt.com/suppliers/worldcentric/,Packaging,http://worldcentric.org/,(707) 241-9190,"101 H St.,Petaluma,CA 94952,US"
Yeh! Yogourt,https://internationalfrozenyogurt.com/suppliers/yeh-yogourt/,Franchises,http://www.yehyogurt.com/,(438) 804-1193,"Montreal,Quebec,Canada"
Yo-get-It,https://internationalfrozenyogurt.com/suppliers/yo-get-it/,Franchises,http://yogetit.com.au,(03) 9831 8934,"PO Box 60,Canterbury,Vic 3126,Australia"
YO.GA Srl,https://internationalfrozenyogurt.com/suppliers/yo-ga-srl/,Frozen yogurt mix,http://www.naturalmenteyoga.it,+39 0421 224679,"Via Delle Industrie 63,30024 Musile Di Piave VE,Italy"
Yocup Company,https://internationalfrozenyogurt.com/suppliers/yocup-company/,Packaging,http://www.yocupco.com/,(888) 365-8188,"1152 E Dominguez St.,Carson,CA 90746,US"
YoFlavor/Wellspring,https://internationalfrozenyogurt.com/suppliers/yoflavorwellspring/,"Frozen yogurt machines,Frozen yogurt mix,Toppings & ingredients",http://www.yoflavor.com,(562) 802-0240,"2100 E. Valencia Dr. Unit B,Fullerton,CA 92831,US"
YoFresh Yogurts Franchising,https://internationalfrozenyogurt.com/suppliers/yofresh-yogurts-franchising/,Franchises,http://www.yofreshyogurtcafe.com/index.cfm?id=4,(857) 928-9096,"8 Faneuil Hall Marketplace, 3rd Floor,Boston,MA 2109,US"
Yogberries Ltd.,https://internationalfrozenyogurt.com/suppliers/yogberries-ltd/,Franchises,http://www.yogberries.co.uk,0845 257 0331,"8 Westminster Road,Hale,Cheshire WA15 8BL,UK"
Yogen Fruz Franchising,https://internationalfrozenyogurt.com/suppliers/yogen-fruz-franchising/,Franchises,http://www.yogenfruz.com/franchise/,(905) 479-8762,"210 Shields Ct.,Markham,Ontario L3R 8V2,Canada"
Yoggi Bar Franchising,https://internationalfrozenyogurt.com/suppliers/yoggi-bar-franchising/,Franchises,http://www.yoggi.com.br,,"AV. Presidente Juscelino Kubitschek, 2041,Brazil"
Yogli Mogli Franchise LLC,https://internationalfrozenyogurt.com/suppliers/yogli-mogli-franchise-llc/,Franchises,http://yoglimogli.com/,(402) 250-6686,"6649 Roswell Rd NE Suite G,Atlanta,GA 30328,US"
Yogo Factory Franchising,https://internationalfrozenyogurt.com/suppliers/yogo-factory-franchising/,Franchises,http://www.yogofactory.com,(609) 748-9646,"170 S New York Rd.,Galloway,NJ 8205,US"
Yogorino Franchising,https://internationalfrozenyogurt.com/suppliers/yogorino-franchising/,Franchises,http://www.yogorino.com/,39 045 6702521,Obl
Yoguland Licensing,https://internationalfrozenyogurt.com/suppliers/yoguland-licensing/,Franchises,,,"Rua cezinando dias paredes 411,Boqueirao,Curitiba 81730-090,Brazil"
YogurBerry Franchising,https://internationalfrozenyogurt.com/suppliers/yogurberry-franchising/,Franchises,http://www.yogurberry.com/international/?ch=intro_e&p=intro.e3_opp,82-2-3281-3689,"Seoul,Korea"
Yogurt In Love,https://internationalfrozenyogurt.com/suppliers/yogurt-in-love/,"Frozen yogurt machines,Frozen yogurt mix,Restaurant equipment",http://www.lovefrozenyogurtfranchise.net,(843) 455-9265,"PO Box 3031,Myrtle Beach,SC 29578,US"
"Yogurt Mountain Franchising, LLC",https://internationalfrozenyogurt.com/suppliers/yogurt-mountain-franchising-llc/,Franchises,http://yogurtmountain.com/franchise/,(205) 909-1324,"402 Industrial Lane,Birmingham,AL 35211,US"
Yogurt Palooza,https://internationalfrozenyogurt.com/suppliers/yogurt-palooza/,Franchises,http://yogurt-palooza.com/,(734) 667-3681,416 S. Main St.
Yogurt Powder Factory,https://internationalfrozenyogurt.com/suppliers/yogurt-powder-factory/,Frozen yogurt mix,http://yogurtpowderfactory.com/,(855) 964-8789,"3109 S Main Street,Santa Ana,CA 92707,US"
Yogurtini Franchising,https://internationalfrozenyogurt.com/suppliers/yogurtini-franchising/,Franchises,http://www.yogurtini.com/franchise/,(702) 586-8700,"725 S Rural Rd.,Tempe,AZ 85281,US"
Yogurtland,https://internationalfrozenyogurt.com/suppliers/yogurtland/,Franchises,http://www.yogurt-land.com/franchise/,(949) 265-8000,"17801 Cartwright Road,Irvine,CA 92614,US"
Yogurtlandia Spain,https://internationalfrozenyogurt.com/suppliers/yogurtlandia-spain/,Frozen yogurt mix,http://www.yogurtlandia.com/,(609) 105-805,"Candilejo, No. 4-b 41004,Seville,Spain"
Yogurty’s Franchising Inc.,https://internationalfrozenyogurt.com/suppliers/yogurtys-franchising-inc/,Franchises,http://www.yogurtys.com/,(905) 479-5040,"210 Shields Ct.,Markham,Ontario L3R 8V2,Canada"
Yoki Bliss,https://internationalfrozenyogurt.com/suppliers/yoki-bliss/,Frozen yogurt mix,http://yokibliss.com/,(800) 293-6172,"2935 Baseline Rd. Suite 200,Boulder,CO 80303,US"
Yolato,https://internationalfrozenyogurt.com/suppliers/yolato/,Frozen yogurt mix,http://www.yolato.com/,(917) 664-9153,"158 Lafayette Ave.,Chatham, NJ 07928,US"
Yoppi Yogurt Inc.,https://internationalfrozenyogurt.com/suppliers/yoppi-yogurt-inc/,Franchises,,(925) 279-2209,"1815 Ygnacio Valley Rd.,Walnut Creek,CA 94598,US"
Your Brand Café,https://internationalfrozenyogurt.com/suppliers/brand-cafe/,Packaging,http://www.yourbrandcafe.com/,(866) 566-0390,"145 Mountain Brook Dr.,Canton	GA	30115,US"
YSOTC.com,https://internationalfrozenyogurt.com/suppliers/ysotc-com/,Consulting/Services,http://ysotc.com/,(647) 258-7860,"NY,US"
YumaPOS,https://internationalfrozenyogurt.com/suppliers/yumapos/,Point of sale systems,http://www.yumapos.com/,(971) 684-6219,"260 W 27th St., Ste. 8,,New York, NY 10001,US"
Yummy Soft Serve,https://internationalfrozenyogurt.com/suppliers/yummy-soft-serve/,Frozen yogurt machines,http://yummysoftserve.com/,(801) 725-6466,"Salt Lake City, UT,US"
Zephyr Hardware,https://internationalfrozenyogurt.com/suppliers/zephyr-hardware/,Point of sale systems,http://www.zephyrhardware.com/,(240) 489-2926,"8610 Washington Blvd. Suite 200	Jessup	MD	20794,US"
Zesco,https://internationalfrozenyogurt.com/suppliers/zesco/,"Frozen yogurt machines,Restaurant equipment",http://www.zesco.com,(800) 537-9335,"640 N. Capitol Ave.,Indianapolis,IN 46204,US"
Zevro,https://internationalfrozenyogurt.com/suppliers/zevro/,Restaurant equipment,http://www.zevro.com/,(847) 676-0123,"3720 West Touhy Ave.,Skokie, IL 60076,US"
Zoyo Frozen Yogurt Franchising,https://internationalfrozenyogurt.com/suppliers/zoyo-frozen-yogurt-franchising/,Franchises,http://franchiselaunch.com/zoyo/,(480) 710-9330,"450 N. McClintock Dr. #102,Chandler,AZ 85226,US"
